10026    05,23,25,31,35|07,10    2010-03-08
10025    09,11,13,14,25|01,07    2010-03-06
10024    03,14,19,24,25|04,11    2010-03-03
10023    11,13,29,32,33|02,08    2010-03-01
10022    02,11,13,14,25|02,05    2010-02-27
10021    11,20,23,24,25|07,09    2010-02-24
10020    08,18,26,32,33|01,06    2010-02-22
10019    03,11,19,26,27|02,09    2010-02-20
10018    03,10,26,32,33|04,12    2010-02-10
10017    13,21,23,27,34|09,12    2010-02-08
10016    10,12,20,23,32|04,10    2010-02-06
10015    03,10,14,18,28|08,10    2010-02-03
10014    18,19,30,33,35|02,04    2010-02-01
10013    18,21,22,26,34|09,12    2010-01-30
10012    20,24,30,31,33|05,12    2010-01-27
10011    02,03,11,27,32|08,11    2010-01-25
10010    15,22,24,32,35|02,09    2010-01-23
10009    02,05,13,27,32|03,11    2010-01-20
10008    11,23,25,31,32|05,11    2010-01-18
10007    07,23,26,29,32|08,11    2010-01-16
10006    03,13,19,30,34|02,05    2010-01-13
10005    04,17,19,22,30|02,03    2010-01-11
10004    03,06,21,24,34|04,06    2010-01-09
10003    05,14,23,27,30|02,08    2010-01-06
10002    04,23,25,26,30|07,10    2010-01-04
10001    02,06,07,12,27|02,08    2010-01-02
