08049    01,11,14,28,30|03,10    2008-04-30
08048    01,13,22,25,27|02,10    2008-04-28
08047    12,18,22,23,30|06,12    2008-04-26
08046    11,25,26,27,35|07,08    2008-04-23
08045    14,32,33,34,35|02,04    2008-04-21
08044    02,21,23,27,32|10,11    2008-04-19
08043    05,08,10,31,33|02,04    2008-04-16
08042    05,10,13,32,35|04,05    2008-04-14
08041    07,17,21,22,28|05,10    2008-04-12
08040    04,08,19,22,29|08,11    2008-04-09
08039    07,11,15,27,35|04,07    2008-04-07
08038    12,13,19,32,33|02,10    2008-04-05
08037    11,20,24,31,35|04,10    2008-04-02
08036    09,19,22,30,32|01,10    2008-03-31
08035    02,12,13,29,30|05,07    2008-03-29
08034    06,07,18,34,35|05,10    2008-03-26
08033    03,10,21,23,30|01,09    2008-03-24
08032    03,09,19,27,33|09,10    2008-03-22
08031    14,20,23,27,28|02,04    2008-03-19
08030    03,21,23,26,35|05,08    2008-03-17
08029    06,11,18,29,30|04,11    2008-03-15
08028    03,11,17,19,26|07,12    2008-03-12
08027    05,17,23,31,32|04,08    2008-03-10
08026    01,21,22,24,25|08,10    2008-03-08
08025    06,10,12,15,28|04,12    2008-03-05
08024    08,12,17,20,30|01,02    2008-03-03
08023    06,26,31,32,34|07,10    2008-03-01
08022    09,12,13,25,31|08,10    2008-02-27
08021    05,10,13,21,24|04,09    2008-02-25
08020    04,05,15,17,33|04,08    2008-02-23
08019    08,24,25,29,31|04,05    2008-02-20
08018    03,06,07,11,30|02,03    2008-02-18
08017    02,14,25,29,32|01,06    2008-02-16
08016    08,10,11,17,19|06,09    2008-02-13
08015    09,18,20,27,33|06,09    2008-02-04
08014    04,07,10,28,34|01,06    2008-02-02
08013    01,11,19,22,35|05,09    2008-01-30
08012    02,10,29,32,35|02,03    2008-01-28
08011    14,20,22,24,27|07,10    2008-01-26
08010    06,23,24,27,29|06,08    2008-01-23
08009    04,08,12,24,30|05,08    2008-01-21
08008    02,06,08,17,32|08,09    2008-01-19
08007    03,04,05,12,28|03,12    2008-01-16
08006    10,12,26,29,34|05,07    2008-01-14
08005    18,25,29,31,34|09,10    2008-01-12
08004    09,22,24,31,33|08,09    2008-01-09
08003    01,11,13,32,35|02,07    2008-01-07
08002    01,12,24,31,32|10,12    2008-01-05
08001    01,02,11,34,35|03,10    2008-01-02
