11112    06,17,28,32,33|08,12    2011-09-24
11111    02,11,13,23,31|11,12    2011-09-21
11110    30,31,33,34,35|04,07    2011-09-19
11109    01,11,12,22,34|08,10    2011-09-17
11108    07,15,18,24,28|01,07    2011-09-14
11107    02,06,18,30,32|01,08    2011-09-12
11106    01,09,29,30,35|05,09    2011-09-10
11105    02,11,26,32,33|05,12    2011-09-07
11104    07,19,27,28,34|02,05    2011-09-05
11103    03,04,26,29,34|01,03    2011-09-03
11102    19,24,28,31,34|04,12    2011-08-31
11101    05,12,20,28,30|03,07    2011-08-29
11100    08,11,13,28,33|08,09    2011-08-27
11099    02,06,09,12,20|05,08    2011-08-24
11098    06,07,28,33,35|01,10    2011-08-22
11097    04,19,28,31,33|11,12    2011-08-20
11096    03,08,20,24,25|01,02    2011-08-17
11095    09,12,17,19,29|06,11    2011-08-15
11094    11,21,22,32,34|04,08    2011-08-13
11093    04,06,08,19,31|10,11    2011-08-10
11092    10,17,19,32,33|01,12    2011-08-08
11091    11,17,23,29,30|06,08    2011-08-06
11090    02,04,29,30,34|05,08    2011-08-03
11089    05,06,23,27,34|03,04    2011-08-01
11088    20,21,27,29,35|03,08    2011-07-30
11087    06,13,20,25,34|07,09    2011-07-27
11086    04,05,06,09,15|01,06    2011-07-25
11085    02,17,19,21,22|03,10    2011-07-23
11084    14,29,31,34,35|01,12    2011-07-20
11083    06,08,18,20,24|04,08    2011-07-18
11082    07,20,25,30,32|05,09    2011-07-16
11081    04,13,20,21,35|02,09    2011-07-13
11080    05,12,30,31,32|01,03    2011-07-11
11079    01,03,23,30,31|02,10    2011-07-09
11078    04,09,16,27,30|02,06    2011-07-06
11077    05,08,19,33,34|01,12    2011-07-04
11076    18,23,25,29,30|01,02    2011-07-02
11075    06,09,20,23,28|06,10    2011-06-29
11074    07,16,23,28,31|03,06    2011-06-27
11073    13,19,20,22,33|05,11    2011-06-25
11072    03,11,13,20,35|03,08    2011-06-22
11071    27,31,33,34,35|04,06    2011-06-20
11070    09,19,22,29,30|02,08    2011-06-18
11069    03,05,28,29,33|04,12    2011-06-15
11068    01,13,16,18,32|07,09    2011-06-13
11067    10,17,22,24,32|03,10    2011-06-11
11066    06,13,18,20,33|09,10    2011-06-08
11065    03,11,14,25,34|01,04    2011-06-06
11064    01,06,27,30,34|01,06    2011-06-04
11063    10,17,18,26,32|01,05    2011-06-01
11062    06,10,17,20,21|03,07    2011-05-30
11061    06,07,16,18,20|04,10    2011-05-28
11060    03,25,29,32,34|09,10    2011-05-25
11059    09,16,21,29,34|07,10    2011-05-23
11058    01,09,27,32,33|03,06    2011-05-21
11057    07,11,30,31,34|09,12    2011-05-18
11056    03,05,29,30,31|08,10    2011-05-16
11055    01,07,31,32,35|02,10    2011-05-14
11054    05,09,16,26,35|03,10    2011-05-11
11053    03,16,28,31,32|01,09    2011-05-09
11052    13,24,31,32,33|03,09    2011-05-07
11051    06,08,12,17,18|05,10    2011-05-04
11050    04,07,29,32,33|08,10    2011-05-02
11049    05,06,10,22,25|01,09    2011-04-30
11048    13,17,25,27,28|02,03    2011-04-27
11047    02,15,22,33,35|05,08    2011-04-25
11046    09,15,16,19,29|04,06    2011-04-23
11045    13,21,22,29,31|07,11    2011-04-20
11044    11,21,24,26,31|06,07    2011-04-18
11043    02,08,23,33,35|05,10    2011-04-16
11042    06,09,18,30,32|10,12    2011-04-13
11041    04,05,11,13,25|03,06    2011-04-11
11040    03,07,15,18,20|01,06    2011-04-09
11039    01,11,14,22,34|06,08    2011-04-06
11038    07,09,11,13,33|10,12    2011-04-04
11037    01,12,14,22,24|10,12    2011-04-02
11036    03,18,29,30,33|08,09    2011-03-30
11035    03,04,13,15,32|04,09    2011-03-28
11034    03,06,09,17,27|03,09    2011-03-26
11033    03,19,24,29,33|03,09    2011-03-23
11032    07,16,23,31,33|03,10    2011-03-21
11031    12,17,19,22,35|04,11    2011-03-19
11030    15,19,25,30,33|03,08    2011-03-16
11029    03,09,17,24,28|06,12    2011-03-14
11028    01,02,13,17,28|01,04    2011-03-12
11027    05,14,25,34,35|02,05    2011-03-09
11026    01,09,15,20,29|07,09    2011-03-07
11025    08,09,25,28,29|02,10    2011-03-05
11024    12,15,16,20,33|08,12    2011-03-02
11023    05,13,16,18,24|02,12    2011-02-28
11022    09,14,24,25,34|01,04    2011-02-26
11021    01,09,13,17,30|02,08    2011-02-23
11020    09,12,19,22,28|01,05    2011-02-21
11019    08,21,23,27,33|06,11    2011-02-19
11018    16,22,24,32,34|02,10    2011-02-16
11017    16,19,24,26,31|02,04    2011-02-14
11016    15,20,30,33,35|06,09    2011-02-12
11015    08,18,19,22,23|01,03    2011-02-09
11014    02,14,20,21,24|02,09    2011-01-31
11013    05,08,14,28,30|04,06    2011-01-29
11012    03,12,19,25,30|08,11    2011-01-26
11011    02,17,23,24,30|02,09    2011-01-24
11010    04,08,10,14,27|05,07    2011-01-22
11009    09,10,11,14,24|03,08    2011-01-19
11008    01,23,26,27,30|05,06    2011-01-17
11007    14,24,32,33,35|02,09    2011-01-15
11006    02,08,16,26,35|11,12    2011-01-12
11005    01,07,25,27,30|07,12    2011-01-10
11004    07,08,10,23,25|07,09    2011-01-08
11003    01,24,27,30,31|01,06    2011-01-05
11002    11,13,27,28,29|02,06    2011-01-03
11001    07,08,15,32,34|05,12    2011-01-01
